Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
Las Vegas 51s vs. Reno Aces in Las Vegas,08/11/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,08/12/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Nashville Sounds in Las Vegas,07/25/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,07/26/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Albuquerque Isotopes in Las Vegas,07/14/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,07/15/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Reno Aces in Las Vegas,08/10/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,08/11/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Sacramento River Cats in Las Vegas,09/02/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,09/03/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Draw 14 - 2018 World Men's Curling Championships in Las Vegas,04/04/18 06:30 PM,"Orleans Arena, 4500 West Tropicana Avenue, Las Vegas, Nevada 89103",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/037/079/252-0.jpeg_/draw-14-2018-world-mens-curling-championships-52.jpeg,,PST,04/05/18 06:30 PM,"(36.1058151, -115.2022567)"
2018 World Men's Curling Weekender Package - Opening Weekend in Las Vegas,04/08/18 12:01 PM,"Orleans Arena, 4500 West Tropicana Avenue, Las Vegas, Nevada 89103",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/037/079/252-0.jpeg_/2018-world-mens-curling-weekender-package-opening-52.jpeg,,PST,04/09/18 12:01 PM,"(36.1058151, -115.2022567)"
Orleans Hotel & Casino Opening Weekend Room Upsell in Las Vegas,04/08/18 12:01 PM,"Orleans Arena, 4500 West Tropicana Avenue, Las Vegas, Nevada 89103",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/037/079/252-0.jpeg_/orleans-hotel-casino-opening-weekend-room-upsell-52.jpeg,,PST,04/09/18 12:01 PM,"(36.1058151, -115.2022567)"
2018 World Men's Curling Championship in Las Vegas,04/08/18 12:00 AM,"Orleans Arena, 4500 W Tropicana Ave, Las Vegas, Nevada 89103",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/037/079/252-0.jpeg_/2018-world-mens-curling-championship-52.jpeg,,PST,04/09/18 12:00 AM,"(36.1058151, -115.2022567)"
Draw 25 - 2018 World Men's Curling Championships in Las Vegas,04/08/18 05:00 PM,"Orleans Arena, 4500 West Tropicana Avenue, Las Vegas, Nevada 89103",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/037/079/252-0.jpeg_/draw-25-2018-world-mens-curling-championships-52.jpeg,,PST,04/09/18 05:00 PM,"(36.1058151, -115.2022567)"
Sacramento Republic FC at Las Vegas Lights FC in Las Vegas,04/14/18 08:00 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_1.jpg,,PST,04/15/18 08:00 PM,"(36.17970390000001, -115.1310338)"
Bullring Racing - Big Rig Racing Season Opener in Las Vegas,04/14/18 05:00 PM,"Las Vegas Motor Speedway, 7000 Las Vegas Boulevard, Las Vegas, Nevada 89115",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_2.jpg,,PST,04/15/18 05:00 PM,"(36.2722847, -115.0102761)"
Portland Pilots at UNLV Rebels Baseball in Las Vegas,04/17/18 06:05 PM,"Earl E. Wilson Baseball Stadium, East Harmon Avenue, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_1.jpg,,PST,04/18/18 06:05 PM,"(36.2722847, -115.0102761)"
Portland Pilots at UNLV Rebels Baseball in Las Vegas,04/18/18 02:05 PM,"Earl E. Wilson Baseball Stadium, East Harmon Avenue, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_1.jpg,,PST,04/19/18 02:05 PM,"(36.1115451, -115.147587)"
San Jose State Spartans at UNLV Rebels Baseball in Las Vegas,05/04/18 06:05 PM,"Earl E. Wilson Baseball Stadium, East Harmon Avenue, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_3.jpg,,PST,05/05/18 06:05 PM,"(36.1115451, -115.147587)"
NASCAR at Las Vegas Motor Speedway Weekend Package Tickets (September 14-16) in Las Vegas,09/14/18 12:59 PM,"Las Vegas Motor Speedway, 7000 Las Vegas Boulevard, Las Vegas, Nevada 89115",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_3.jpg,,PST,09/15/18 12:59 PM,"(36.2722847, -115.0102761)"
